latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,ingestion_timestamp
31.02913,-86.93742,309.56,0.38,0.36,2026-04-07,739,N,VIIRS,n,2.0NRT,280.86,1.18,N,2026-04-07 18:58:53.047434
31.03242,-86.93672,323.04,0.38,0.36,2026-04-07,739,N,VIIRS,n,2.0NRT,282.32,1.56,N,2026-04-07 18:58:53.047434
31.09787,-89.81358,310.46,0.45,0.39,2026-04-07,739,N,VIIRS,n,2.0NRT,279.92,1.35,N,2026-04-07 18:58:53.047434
31.15338,-101.21809,296.38,0.65,0.73,2026-04-07,739,N,VIIRS,n,2.0NRT,277.06,0.69,N,2026-04-07 18:58:53.047434
31.15483,-87.97982,295.97,0.4,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,283.92,0.91,N,2026-04-07 18:58:53.047434
31.16214,-87.98264,300.26,0.4,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,281.09,0.65,N,2026-04-07 18:58:53.047434
31.20064,-101.36378,297.34,0.66,0.73,2026-04-07,739,N,VIIRS,n,2.0NRT,271.26,1.13,N,2026-04-07 18:58:53.047434
31.2028,-101.2565,301.29,0.65,0.73,2026-04-07,739,N,VIIRS,n,2.0NRT,275.6,1.25,N,2026-04-07 18:58:53.047434
31.20441,-101.26138,308.84,0.65,0.73,2026-04-07,739,N,VIIRS,n,2.0NRT,277.03,2.12,N,2026-04-07 18:58:53.047434
31.23944,-101.16322,299.81,0.64,0.72,2026-04-07,739,N,VIIRS,n,2.0NRT,279.61,1.52,N,2026-04-07 18:58:53.047434
31.24158,-101.16781,306.79,0.64,0.72,2026-04-07,739,N,VIIRS,n,2.0NRT,280.4,1.75,N,2026-04-07 18:58:53.047434
31.24775,-101.1526,298.88,0.64,0.72,2026-04-07,739,N,VIIRS,n,2.0NRT,279.72,0.99,N,2026-04-07 18:58:53.047434
31.25453,-101.15217,303.39,0.64,0.72,2026-04-07,739,N,VIIRS,n,2.0NRT,280.16,0.99,N,2026-04-07 18:58:53.047434
31.29682,-101.18613,310.53,0.65,0.73,2026-04-07,739,N,VIIRS,n,2.0NRT,280.63,1.51,N,2026-04-07 18:58:53.047434
31.29808,-101.18921,316.0,0.65,0.73,2026-04-07,739,N,VIIRS,n,2.0NRT,280.46,2.44,N,2026-04-07 18:58:53.047434
31.31991,-101.7979,296.99,0.7,0.75,2026-04-07,739,N,VIIRS,n,2.0NRT,278.33,1.02,N,2026-04-07 18:58:53.047434
31.34108,-101.57349,297.19,0.68,0.74,2026-04-07,739,N,VIIRS,n,2.0NRT,278.77,0.93,N,2026-04-07 18:58:53.047434
31.34469,-101.83064,295.97,0.71,0.75,2026-04-07,739,N,VIIRS,n,2.0NRT,278.11,1.52,N,2026-04-07 18:58:53.047434
31.51063,-101.33936,295.2,0.66,0.73,2026-04-07,739,N,VIIRS,n,2.0NRT,278.67,0.88,N,2026-04-07 18:58:53.047434
31.58128,-87.4923,303.39,0.39,0.36,2026-04-07,739,N,VIIRS,n,2.0NRT,284.54,1.53,N,2026-04-07 18:58:53.047434
31.58539,-102.08451,305.86,0.73,0.76,2026-04-07,739,N,VIIRS,n,2.0NRT,278.58,2.66,N,2026-04-07 18:58:53.047434
31.58565,-102.09254,310.92,0.73,0.76,2026-04-07,739,N,VIIRS,n,2.0NRT,278.26,3.74,N,2026-04-07 18:58:53.047434
31.58938,-102.47004,318.43,0.77,0.77,2026-04-07,739,N,VIIRS,n,2.0NRT,279.45,2.25,N,2026-04-07 18:58:53.047434
31.58982,-102.08891,339.09,0.73,0.76,2026-04-07,739,N,VIIRS,n,2.0NRT,279.64,5.29,N,2026-04-07 18:58:53.047434
31.59001,-102.46547,307.86,0.77,0.77,2026-04-07,739,N,VIIRS,n,2.0NRT,278.94,1.94,N,2026-04-07 18:58:53.047434
31.59026,-102.47394,299.61,0.77,0.77,2026-04-07,739,N,VIIRS,n,2.0NRT,278.85,2.77,N,2026-04-07 18:58:53.047434
31.59278,-102.09212,295.65,0.73,0.76,2026-04-07,739,N,VIIRS,n,2.0NRT,278.46,0.97,N,2026-04-07 18:58:53.047434
31.68369,-102.23331,296.2,0.75,0.77,2026-04-07,739,N,VIIRS,n,2.0NRT,279.21,0.89,N,2026-04-07 18:58:53.047434
31.73897,-101.19883,295.87,0.65,0.73,2026-04-07,739,N,VIIRS,n,2.0NRT,278.06,0.52,N,2026-04-07 18:58:53.047434
31.81384,-89.78775,312.34,0.45,0.39,2026-04-07,739,N,VIIRS,n,2.0NRT,280.44,1.07,N,2026-04-07 18:58:53.047434
31.81706,-101.79007,304.52,0.71,0.75,2026-04-07,739,N,VIIRS,n,2.0NRT,274.46,1.57,N,2026-04-07 18:58:53.047434
31.82081,-102.3288,329.79,0.76,0.77,2026-04-07,739,N,VIIRS,n,2.0NRT,279.19,6.1,N,2026-04-07 18:58:53.047434
31.88951,-101.70252,305.38,0.7,0.75,2026-04-07,739,N,VIIRS,n,2.0NRT,280.12,0.77,N,2026-04-07 18:58:53.047434
31.891,-101.70123,301.61,0.7,0.75,2026-04-07,739,N,VIIRS,n,2.0NRT,280.16,1.87,N,2026-04-07 18:58:53.047434
31.91654,-88.68311,302.77,0.42,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,280.1,1.16,N,2026-04-07 18:58:53.047434
31.97167,-87.48187,296.19,0.39,0.36,2026-04-07,739,N,VIIRS,n,2.0NRT,284.16,0.63,N,2026-04-07 18:58:53.047434
32.0591,-85.72589,296.46,0.39,0.36,2026-04-07,739,N,VIIRS,n,2.0NRT,268.4,0.49,N,2026-04-07 18:58:53.047434
32.18744,-102.01345,335.0,0.73,0.76,2026-04-07,739,N,VIIRS,n,2.0NRT,261.41,4.46,N,2026-04-07 18:58:53.047434
32.19134,-102.00544,299.04,0.73,0.76,2026-04-07,739,N,VIIRS,n,2.0NRT,260.23,2.08,N,2026-04-07 18:58:53.047434
32.19163,-102.01353,343.81,0.73,0.76,2026-04-07,739,N,VIIRS,n,2.0NRT,262.17,6.09,N,2026-04-07 18:58:53.047434
32.19455,-102.01299,302.36,0.73,0.76,2026-04-07,739,N,VIIRS,n,2.0NRT,261.58,2.96,N,2026-04-07 18:58:53.047434
32.2216,-94.71706,302.75,0.55,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,276.34,1.29,N,2026-04-07 18:58:53.047434
32.27813,-92.73135,296.62,0.42,0.46,2026-04-07,739,N,VIIRS,n,2.0NRT,283.31,1.14,N,2026-04-07 18:58:53.047434
32.31475,-90.13698,311.8,0.47,0.4,2026-04-07,739,N,VIIRS,n,2.0NRT,282.22,0.89,N,2026-04-07 18:58:53.047434
32.35278,-94.94186,305.84,0.57,0.52,2026-04-07,739,N,VIIRS,n,2.0NRT,273.81,1.94,N,2026-04-07 18:58:53.047434
32.35705,-94.93517,307.89,0.57,0.52,2026-04-07,739,N,VIIRS,n,2.0NRT,272.7,2.05,N,2026-04-07 18:58:53.047434
32.35759,-94.94122,317.32,0.57,0.52,2026-04-07,739,N,VIIRS,n,2.0NRT,273.89,3.34,N,2026-04-07 18:58:53.047434
32.38449,-86.42772,305.21,0.38,0.36,2026-04-07,739,N,VIIRS,n,2.0NRT,281.08,0.67,N,2026-04-07 18:58:53.047434
32.41492,-94.72092,329.57,0.55,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,280.9,4.37,N,2026-04-07 18:58:53.047434
32.43876,-91.52037,298.13,0.55,0.43,2026-04-07,739,N,VIIRS,n,2.0NRT,280.74,0.51,N,2026-04-07 18:58:53.047434
32.44651,-94.69872,348.88,0.55,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,287.27,14.83,N,2026-04-07 18:58:53.047434
32.48122,-92.15308,305.15,0.4,0.44,2026-04-07,739,N,VIIRS,n,2.0NRT,283.95,1.05,N,2026-04-07 18:58:53.047434
32.50001,-94.8677,300.99,0.56,0.52,2026-04-07,739,N,VIIRS,n,2.0NRT,278.26,0.37,N,2026-04-07 18:58:53.047434
32.50048,-94.86816,309.15,0.56,0.52,2026-04-07,739,N,VIIRS,n,2.0NRT,278.2,1.17,N,2026-04-07 18:58:53.047434
32.55916,-89.04697,302.26,0.43,0.38,2026-04-07,739,N,VIIRS,n,2.0NRT,280.57,0.54,N,2026-04-07 18:58:53.047434
32.59078,-87.92258,299.2,0.4,0.37,2026-04-07,739,N,VIIRS,n,2.0NRT,279.67,0.52,N,2026-04-07 18:58:53.047434
32.63488,-86.4017,295.19,0.38,0.36,2026-04-07,739,N,VIIRS,n,2.0NRT,281.01,0.38,N,2026-04-07 18:58:53.047434
32.84348,-94.34898,295.05,0.53,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,279.1,0.98,N,2026-04-07 18:58:53.047434
33.17203,-95.13746,306.73,0.6,0.53,2026-04-07,739,N,VIIRS,n,2.0NRT,279.42,2.12,N,2026-04-07 18:58:53.047434
33.28234,-94.00531,310.84,0.51,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,280.01,1.54,N,2026-04-07 18:58:53.047434
33.28694,-94.00468,301.07,0.51,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,279.73,0.72,N,2026-04-07 18:58:53.047434
33.41177,-94.16519,295.03,0.53,0.5,2026-04-07,739,N,VIIRS,n,2.0NRT,279.66,0.61,N,2026-04-07 18:58:53.047434
33.45505,-94.55252,300.95,0.55,0.51,2026-04-07,739,N,VIIRS,n,2.0NRT,279.49,2.63,N,2026-04-07 18:58:53.047434
33.9423,-95.83709,314.46,0.33,0.55,2026-04-07,739,N,VIIRS,n,2.0NRT,278.38,0.86,N,2026-04-07 18:58:53.047434
33.9436,-95.83846,303.71,0.33,0.55,2026-04-07,739,N,VIIRS,n,2.0NRT,278.88,1.02,N,2026-04-07 18:58:53.047434
34.04469,-97.02525,295.78,0.39,0.59,2026-04-07,739,N,VIIRS,n,2.0NRT,273.73,0.47,N,2026-04-07 18:58:53.047434
20.1292,-75.72611,302.98,0.64,0.72,2026-04-07,741,N,VIIRS,n,2.0NRT,286.14,0.94,N,2026-04-07 18:58:53.047434
22.39882,-83.12759,303.22,0.4,0.45,2026-04-07,741,N,VIIRS,n,2.0NRT,289.56,0.81,N,2026-04-07 18:58:53.047434
22.44686,-83.15725,307.04,0.4,0.44,2026-04-07,741,N,VIIRS,n,2.0NRT,289.01,0.69,N,2026-04-07 18:58:53.047434
22.92353,-83.19382,301.91,0.39,0.44,2026-04-07,741,N,VIIRS,n,2.0NRT,289.41,0.4,N,2026-04-07 18:58:53.047434
22.92375,-83.19388,301.32,0.39,0.44,2026-04-07,741,N,VIIRS,n,2.0NRT,289.59,0.35,N,2026-04-07 18:58:53.047434
23.08599,-81.26948,306.57,0.51,0.49,2026-04-07,741,N,VIIRS,n,2.0NRT,289.99,0.98,N,2026-04-07 18:58:53.047434
23.13932,-81.71576,323.46,0.48,0.48,2026-04-07,741,N,VIIRS,n,2.0NRT,290.06,1.86,N,2026-04-07 18:58:53.047434
25.31745,-99.97745,295.16,0.48,0.65,2026-04-07,741,N,VIIRS,n,2.0NRT,282.81,0.64,N,2026-04-07 18:58:53.047434
25.31912,-99.98061,297.44,0.48,0.65,2026-04-07,741,N,VIIRS,n,2.0NRT,282.52,0.55,N,2026-04-07 18:58:53.047434
25.59274,-99.93843,307.39,0.48,0.65,2026-04-07,741,N,VIIRS,n,2.0NRT,286.2,2.32,N,2026-04-07 18:58:53.047434
25.59312,-99.94332,297.55,0.48,0.65,2026-04-07,741,N,VIIRS,n,2.0NRT,286.44,3.43,N,2026-04-07 18:58:53.047434
25.69984,-100.30056,300.4,0.51,0.66,2026-04-07,741,N,VIIRS,n,2.0NRT,284.48,1.18,N,2026-04-07 18:58:53.047434
25.74458,-100.23857,301.96,0.51,0.66,2026-04-07,741,N,VIIRS,n,2.0NRT,284.2,1.27,N,2026-04-07 18:58:53.047434
25.74462,-100.23452,303.74,0.51,0.66,2026-04-07,741,N,VIIRS,n,2.0NRT,283.31,1.38,N,2026-04-07 18:58:53.047434
25.75027,-100.32054,301.12,0.51,0.66,2026-04-07,741,N,VIIRS,n,2.0NRT,284.66,1.09,N,2026-04-07 18:58:53.047434
25.7512,-100.3213,301.79,0.51,0.66,2026-04-07,741,N,VIIRS,n,2.0NRT,284.32,1.3,N,2026-04-07 18:58:53.047434
25.98402,-98.02632,306.1,0.37,0.58,2026-04-07,741,N,VIIRS,n,2.0NRT,283.26,0.61,N,2026-04-07 18:58:53.047434
25.98731,-98.02681,308.71,0.37,0.58,2026-04-07,741,N,VIIRS,n,2.0NRT,283.47,0.66,N,2026-04-07 18:58:53.047434
26.5019,-98.12474,297.93,0.38,0.59,2026-04-07,741,N,VIIRS,n,2.0NRT,283.16,0.39,N,2026-04-07 18:58:53.047434
26.50224,-98.12866,296.4,0.38,0.59,2026-04-07,741,N,VIIRS,n,2.0NRT,283.4,0.39,N,2026-04-07 18:58:53.047434
15.78694,-93.30733,324.42,0.45,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,294.49,3.65,N,2026-04-07 18:58:53.047434
15.80457,-93.30377,309.43,0.45,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,292.94,1.21,N,2026-04-07 18:58:53.047434
16.05347,-95.37261,306.5,0.57,0.43,2026-04-07,744,N,VIIRS,n,2.0NRT,293.4,1.96,N,2026-04-07 18:58:53.047434
16.20069,-95.16884,318.34,0.56,0.43,2026-04-07,744,N,VIIRS,n,2.0NRT,293.71,9.66,N,2026-04-07 18:58:53.047434
16.20465,-95.16825,337.66,0.56,0.43,2026-04-07,744,N,VIIRS,n,2.0NRT,295.82,9.66,N,2026-04-07 18:58:53.047434
16.2093,-95.17291,306.65,0.56,0.43,2026-04-07,744,N,VIIRS,n,2.0NRT,295.02,3.7,N,2026-04-07 18:58:53.047434
16.22323,-94.17043,311.81,0.49,0.41,2026-04-07,744,N,VIIRS,n,2.0NRT,292.35,1.31,N,2026-04-07 18:58:53.047434
16.22386,-94.28433,308.85,0.5,0.41,2026-04-07,744,N,VIIRS,n,2.0NRT,292.26,1.09,N,2026-04-07 18:58:53.047434
16.22696,-94.16985,311.11,0.49,0.41,2026-04-07,744,N,VIIRS,n,2.0NRT,292.68,1.16,N,2026-04-07 18:58:53.047434
16.22761,-94.28376,315.75,0.5,0.41,2026-04-07,744,N,VIIRS,n,2.0NRT,292.65,1.37,N,2026-04-07 18:58:53.047434
16.32325,-92.96113,325.4,0.44,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,289.25,4.24,N,2026-04-07 18:58:53.047434
16.32383,-92.96516,329.55,0.44,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,289.11,4.22,N,2026-04-07 18:58:53.047434
16.3243,-95.19735,311.69,0.56,0.43,2026-04-07,744,N,VIIRS,n,2.0NRT,292.07,1.22,N,2026-04-07 18:58:53.047434
16.32676,-92.96058,330.15,0.44,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,289.74,4.23,N,2026-04-07 18:58:53.047434
16.32734,-92.96463,312.57,0.44,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,288.92,1.93,N,2026-04-07 18:58:53.047434
16.33086,-92.9641,301.96,0.44,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,288.6,1.93,N,2026-04-07 18:58:53.047434
16.68171,-99.2169,301.13,0.34,0.56,2026-04-07,744,N,VIIRS,n,2.0NRT,288.9,1.13,N,2026-04-07 18:58:53.047434
16.77177,-99.30975,302.52,0.35,0.57,2026-04-07,744,N,VIIRS,n,2.0NRT,289.22,0.91,N,2026-04-07 18:58:53.047434
16.77214,-99.31293,301.99,0.35,0.57,2026-04-07,744,N,VIIRS,n,2.0NRT,288.88,0.91,N,2026-04-07 18:58:53.047434
16.80022,-97.51954,296.95,0.53,0.5,2026-04-07,744,N,VIIRS,n,2.0NRT,280.71,1.02,N,2026-04-07 18:58:53.047434
16.91821,-99.90934,304.44,0.39,0.59,2026-04-07,744,N,VIIRS,n,2.0NRT,288.83,1.61,N,2026-04-07 18:58:53.047434
16.91871,-99.91398,327.73,0.39,0.59,2026-04-07,744,N,VIIRS,n,2.0NRT,289.58,1.61,N,2026-04-07 18:58:53.047434
16.92388,-99.91051,308.47,0.39,0.59,2026-04-07,744,N,VIIRS,n,2.0NRT,290.18,1.61,N,2026-04-07 18:58:53.047434
16.92438,-99.91506,322.11,0.39,0.59,2026-04-07,744,N,VIIRS,n,2.0NRT,290.62,1.61,N,2026-04-07 18:58:53.047434
16.93963,-98.70268,297.47,0.32,0.55,2026-04-07,744,N,VIIRS,n,2.0NRT,283.65,1.37,N,2026-04-07 18:58:53.047434
17.01169,-100.0034,303.07,0.39,0.59,2026-04-07,744,N,VIIRS,n,2.0NRT,289.91,0.94,N,2026-04-07 18:58:53.047434
17.03728,-99.68275,315.07,0.37,0.58,2026-04-07,744,N,VIIRS,n,2.0NRT,288.28,1.68,N,2026-04-07 18:58:53.047434
17.03762,-99.68581,311.56,0.37,0.58,2026-04-07,744,N,VIIRS,n,2.0NRT,288.87,1.68,N,2026-04-07 18:58:53.047434
17.04304,-99.68529,301.98,0.37,0.58,2026-04-07,744,N,VIIRS,n,2.0NRT,287.56,0.38,N,2026-04-07 18:58:53.047434
17.0742,-97.88957,296.27,0.57,0.52,2026-04-07,744,N,VIIRS,n,2.0NRT,285.34,2.11,N,2026-04-07 18:58:53.047434
17.38613,-99.49554,300.01,0.37,0.58,2026-04-07,744,N,VIIRS,n,2.0NRT,285.19,0.8,N,2026-04-07 18:58:53.047434
17.38638,-99.49786,301.11,0.37,0.58,2026-04-07,744,N,VIIRS,n,2.0NRT,285.42,0.81,N,2026-04-07 18:58:53.047434
17.75339,-92.9229,298.77,0.45,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,285.32,1.25,N,2026-04-07 18:58:53.047434
17.75575,-92.91393,298.57,0.45,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,286.81,2.43,N,2026-04-07 18:58:53.047434
17.75635,-92.91814,337.68,0.45,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,289.08,2.43,N,2026-04-07 18:58:53.047434
17.75695,-92.92235,309.35,0.45,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,287.15,1.25,N,2026-04-07 18:58:53.047434
17.75991,-92.91759,310.43,0.45,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,288.4,1.45,N,2026-04-07 18:58:53.047434
17.76051,-92.9218,300.94,0.45,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,287.23,1.59,N,2026-04-07 18:58:53.047434
17.76347,-92.91702,300.11,0.45,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,288.75,1.45,N,2026-04-07 18:58:53.047434
17.83696,-93.12332,303.95,0.46,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,283.07,1.5,N,2026-04-07 18:58:53.047434
17.8376,-93.12016,304.21,0.46,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,282.97,0.83,N,2026-04-07 18:58:53.047434
17.8382,-93.12449,300.44,0.46,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,282.75,0.83,N,2026-04-07 18:58:53.047434
17.83994,-93.11846,303.4,0.46,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,282.36,0.68,N,2026-04-07 18:58:53.047434
17.84056,-93.12277,301.21,0.46,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,282.87,0.68,N,2026-04-07 18:58:53.047434
17.8412,-93.11961,302.05,0.46,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,282.35,0.83,N,2026-04-07 18:58:53.047434
17.84354,-93.11791,295.21,0.46,0.39,2026-04-07,744,N,VIIRS,n,2.0NRT,282.01,0.68,N,2026-04-07 18:58:53.047434
17.87527,-92.49142,298.36,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,284.15,0.42,N,2026-04-07 18:58:53.047434
17.87819,-92.48681,306.44,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,286.6,1.11,N,2026-04-07 18:58:53.047434
17.87877,-92.49086,319.0,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,284.16,1.19,N,2026-04-07 18:58:53.047434
17.89277,-92.48866,305.95,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,288.25,5.01,N,2026-04-07 18:58:53.047434
17.89335,-92.49272,311.66,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,289.99,5.01,N,2026-04-07 18:58:53.047434
17.89626,-92.48811,315.28,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,289.12,5.01,N,2026-04-07 18:58:53.047434
17.89685,-92.49217,331.37,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,292.46,5.01,N,2026-04-07 18:58:53.047434
17.92668,-93.63268,301.37,0.48,0.4,2026-04-07,744,N,VIIRS,n,2.0NRT,286.71,0.9,N,2026-04-07 18:58:53.047434
17.92839,-102.2017,314.7,0.56,0.69,2026-04-07,744,N,VIIRS,n,2.0NRT,287.15,2.12,N,2026-04-07 18:58:53.047434
17.92892,-102.20715,314.3,0.56,0.69,2026-04-07,744,N,VIIRS,n,2.0NRT,287.99,4.09,N,2026-04-07 18:58:53.047434
17.93028,-102.20329,313.07,0.56,0.69,2026-04-07,744,N,VIIRS,n,2.0NRT,288.09,2.56,N,2026-04-07 18:58:53.047434
17.93077,-102.20876,313.62,0.56,0.69,2026-04-07,744,N,VIIRS,n,2.0NRT,288.47,4.01,N,2026-04-07 18:58:53.047434
18.02181,-94.22346,299.94,0.52,0.42,2026-04-07,744,N,VIIRS,n,2.0NRT,289.15,0.81,N,2026-04-07 18:58:53.047434
18.06478,-93.31026,326.0,0.47,0.4,2026-04-07,744,N,VIIRS,n,2.0NRT,289.79,3.95,N,2026-04-07 18:58:53.047434
18.41923,-93.18644,311.15,0.47,0.4,2026-04-07,744,N,VIIRS,n,2.0NRT,286.2,1.36,N,2026-04-07 18:58:53.047434
18.41984,-93.19086,321.75,0.47,0.4,2026-04-07,744,N,VIIRS,n,2.0NRT,289.23,2.08,N,2026-04-07 18:58:53.047434
18.42045,-93.19528,298.06,0.47,0.4,2026-04-07,744,N,VIIRS,n,2.0NRT,287.28,2.08,N,2026-04-07 18:58:53.047434
18.42286,-93.18587,301.92,0.47,0.4,2026-04-07,744,N,VIIRS,n,2.0NRT,287.36,1.6,N,2026-04-07 18:58:53.047434
18.42347,-93.19029,309.93,0.47,0.4,2026-04-07,744,N,VIIRS,n,2.0NRT,289.97,2.05,N,2026-04-07 18:58:53.047434
18.42409,-93.19472,300.69,0.47,0.4,2026-04-07,744,N,VIIRS,n,2.0NRT,288.72,2.05,N,2026-04-07 18:58:53.047434
18.50372,-96.14106,326.28,0.46,0.47,2026-04-07,744,N,VIIRS,n,2.0NRT,288.07,11.84,N,2026-04-07 18:58:53.047434
18.50426,-96.14542,331.68,0.46,0.47,2026-04-07,744,N,VIIRS,n,2.0NRT,287.96,11.84,N,2026-04-07 18:58:53.047434
18.50807,-96.14045,324.14,0.46,0.47,2026-04-07,744,N,VIIRS,n,2.0NRT,292.29,11.84,N,2026-04-07 18:58:53.047434
18.50861,-96.14481,367.0,0.46,0.47,2026-04-07,744,N,VIIRS,h,2.0NRT,295.15,11.84,N,2026-04-07 18:58:53.047434
18.52925,-96.09781,315.35,0.45,0.47,2026-04-07,744,N,VIIRS,n,2.0NRT,287.99,1.31,N,2026-04-07 18:58:53.047434
18.53522,-96.11025,307.13,0.46,0.47,2026-04-07,744,N,VIIRS,n,2.0NRT,288.03,2.33,N,2026-04-07 18:58:53.047434
18.53577,-96.11459,326.5,0.46,0.47,2026-04-07,744,N,VIIRS,n,2.0NRT,288.41,2.33,N,2026-04-07 18:58:53.047434
18.57127,-103.2581,298.0,0.67,0.73,2026-04-07,744,N,VIIRS,n,2.0NRT,286.88,0.78,N,2026-04-07 18:58:53.047434
18.65554,-93.33707,308.29,0.48,0.4,2026-04-07,744,N,VIIRS,n,2.0NRT,290.92,1.99,N,2026-04-07 18:58:53.047434
18.8409,-102.58673,306.97,0.61,0.71,2026-04-07,744,N,VIIRS,n,2.0NRT,288.37,1.87,N,2026-04-07 18:58:53.047434
18.84276,-102.58741,305.76,0.61,0.71,2026-04-07,744,N,VIIRS,n,2.0NRT,288.69,1.93,N,2026-04-07 18:58:53.047434
18.93003,-100.39078,300.28,0.44,0.62,2026-04-07,744,N,VIIRS,n,2.0NRT,285.43,1.02,N,2026-04-07 18:58:53.047434
18.93013,-100.39235,316.03,0.44,0.62,2026-04-07,744,N,VIIRS,n,2.0NRT,285.95,1.64,N,2026-04-07 18:58:53.047434
18.93043,-100.39491,324.89,0.44,0.62,2026-04-07,744,N,VIIRS,n,2.0NRT,286.63,2.28,N,2026-04-07 18:58:53.047434
18.93056,-100.39651,313.18,0.44,0.62,2026-04-07,744,N,VIIRS,n,2.0NRT,285.85,1.64,N,2026-04-07 18:58:53.047434
18.93599,-100.39199,298.77,0.44,0.62,2026-04-07,744,N,VIIRS,n,2.0NRT,285.58,1.02,N,2026-04-07 18:58:53.047434
18.93607,-100.39319,308.12,0.44,0.62,2026-04-07,744,N,VIIRS,n,2.0NRT,285.97,1.64,N,2026-04-07 18:58:53.047434
18.93629,-100.39498,303.2,0.44,0.62,2026-04-07,744,N,VIIRS,n,2.0NRT,286.01,2.28,N,2026-04-07 18:58:53.047434
19.0075,-104.25991,319.91,0.78,0.78,2026-04-07,744,N,VIIRS,n,2.0NRT,288.29,3.39,N,2026-04-07 18:58:53.047434
19.29336,-92.1694,310.72,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,288.15,1.0,N,2026-04-07 18:58:53.047434
19.36698,-92.00478,310.31,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,289.45,1.87,N,2026-04-07 18:58:53.047434
19.36757,-92.00882,321.18,0.43,0.38,2026-04-07,744,N,VIIRS,n,2.0NRT,290.53,1.87,N,2026-04-07 18:58:53.047434
